tienda_id,fecha,hora,clientes_estimados
T023,2026-10-03,13,223
T023,2026-10-03,14,230
T023,2026-10-03,15,196
T023,2026-10-03,16,230
T023,2026-10-03,17,224
T023,2026-10-03,18,209
T023,2026-10-03,19,200
T023,2026-10-03,20,137
T023,2026-10-03,21,126
T023,2026-10-03,22,77
T023,2026-10-03,23,0
T032,2026-09-27,0,0
T032,2026-09-27,1,0
T032,2026-09-27,2,0
T032,2026-09-27,3,0
T032,2026-09-27,4,0
T032,2026-09-27,5,0
T032,2026-09-27,6,1
T032,2026-09-27,7,4
T032,2026-09-27,8,17
T032,2026-09-27,9,38
T032,2026-09-27,10,99
T032,2026-09-27,11,137
T032,2026-09-27,12,265
T032,2026-09-27,13,337
T032,2026-09-27,14,291
T032,2026-09-27,15,354
T032,2026-09-27,16,351
T032,2026-09-27,17,318
T032,2026-09-27,18,356
T032,2026-09-27,19,272
T032,2026-09-27,20,237
T032,2026-09-27,21,203
T032,2026-09-27,22,132
T032,2026-09-27,23,0
T032,2026-09-28,0,0
T032,2026-09-28,1,0
T032,2026-09-28,2,0
T032,2026-09-28,3,0
T032,2026-09-28,4,0
T032,2026-09-28,5,0
T032,2026-09-28,6,0
T032,2026-09-28,7,4
T032,2026-09-28,8,15
T032,2026-09-28,9,25
T032,2026-09-28,10,64
T032,2026-09-28,11,102
T032,2026-09-28,12,179
T032,2026-09-28,13,172
T032,2026-09-28,14,280
T032,2026-09-28,15,224
T032,2026-09-28,16,223
T032,2026-09-28,17,263
T032,2026-09-28,18,230
T032,2026-09-28,19,182
T032,2026-09-28,20,115
T032,2026-09-28,21,150
T032,2026-09-28,22,91
T032,2026-09-28,23,0
T032,2026-09-29,0,0
T032,2026-09-29,1,0
T032,2026-09-29,2,0
T032,2026-09-29,3,0
T032,2026-09-29,4,0
T032,2026-09-29,5,0
T032,2026-09-29,6,0
T032,2026-09-29,7,4
T032,2026-09-29,8,10
T032,2026-09-29,9,29
T032,2026-09-29,10,60
T032,2026-09-29,11,104
T032,2026-09-29,12,192
T032,2026-09-29,13,192
T032,2026-09-29,14,221
T032,2026-09-29,15,220
T032,2026-09-29,16,207
T032,2026-09-29,17,188
T032,2026-09-29,18,220
T032,2026-09-29,19,234
T032,2026-09-29,20,167
T032,2026-09-29,21,134
T032,2026-09-29,22,83
T032,2026-09-29,23,0
T032,2026-09-30,0,0
T032,2026-09-30,1,0
T032,2026-09-30,2,0
T032,2026-09-30,3,0
T032,2026-09-30,4,0
T032,2026-09-30,5,0
T032,2026-09-30,6,0
T032,2026-09-30,7,4
T032,2026-09-30,8,14
T032,2026-09-30,9,38
T032,2026-09-30,10,77
T032,2026-09-30,11,127
T032,2026-09-30,12,252
T032,2026-09-30,13,185
T032,2026-09-30,14,371
T032,2026-09-30,15,346
T032,2026-09-30,16,259
T032,2026-09-30,17,354
T032,2026-09-30,18,312
T032,2026-09-30,19,211
T032,2026-09-30,20,225
T032,2026-09-30,21,185
T032,2026-09-30,22,132
T032,2026-09-30,23,0
T032,2026-10-01,0,0
T032,2026-10-01,1,0
T032,2026-10-01,2,0
T032,2026-10-01,3,0
T032,2026-10-01,4,0
T032,2026-10-01,5,0
T032,2026-10-01,6,0
T032,2026-10-01,7,1
T032,2026-10-01,8,10
T032,2026-10-01,9,27
T032,2026-10-01,10,57
T032,2026-10-01,11,105
T032,2026-10-01,12,130
T032,2026-10-01,13,203
T032,2026-10-01,14,235
T032,2026-10-01,15,238
T032,2026-10-01,16,225
T032,2026-10-01,17,253
T032,2026-10-01,18,225
T032,2026-10-01,19,197
T032,2026-10-01,20,158
T032,2026-10-01,21,144
T032,2026-10-01,22,106
T032,2026-10-01,23,0
T032,2026-10-02,0,0
T032,2026-10-02,1,0
T032,2026-10-02,2,0
T032,2026-10-02,3,0
T032,2026-10-02,4,0
T032,2026-10-02,5,0
T032,2026-10-02,6,1
T032,2026-10-02,7,1
T032,2026-10-02,8,11
T032,2026-10-02,9,25
T032,2026-10-02,10,56
T032,2026-10-02,11,95
T032,2026-10-02,12,137
T032,2026-10-02,13,176
T032,2026-10-02,14,213
T032,2026-10-02,15,239
T032,2026-10-02,16,260
T032,2026-10-02,17,193
T032,2026-10-02,18,227
T032,2026-10-02,19,181
T032,2026-10-02,20,154
T032,2026-10-02,21,148
T032,2026-10-02,22,90
T032,2026-10-02,23,0
T032,2026-10-03,0,0
T032,2026-10-03,1,0
T032,2026-10-03,2,0
T032,2026-10-03,3,0
T032,2026-10-03,4,0
T032,2026-10-03,5,0
T032,2026-10-03,6,0
T032,2026-10-03,7,6
T032,2026-10-03,8,15
T032,2026-10-03,9,34
T032,2026-10-03,10,84
T032,2026-10-03,11,132
T032,2026-10-03,12,228
T032,2026-10-03,13,274
T032,2026-10-03,14,311
T032,2026-10-03,15,371
T032,2026-10-03,16,318
T032,2026-10-03,17,358
T032,2026-10-03,18,280
T032,2026-10-03,19,273
T032,2026-10-03,20,288
T032,2026-10-03,21,199
T032,2026-10-03,22,105
T032,2026-10-03,23,0
T033,2026-09-27,0,0
T033,2026-09-27,1,0
T033,2026-09-27,2,0
T033,2026-09-27,3,0
T033,2026-09-27,4,0
T033,2026-09-27,5,0
T033,2026-09-27,6,0
T033,2026-09-27,7,3
T033,2026-09-27,8,15
T033,2026-09-27,9,42
T033,2026-09-27,10,88
T033,2026-09-27,11,155
T033,2026-09-27,12,203
T033,2026-09-27,13,248
T033,2026-09-27,14,364
T033,2026-09-27,15,330
T033,2026-09-27,16,290
T033,2026-09-27,17,284
T033,2026-09-27,18,337
T033,2026-09-27,19,335
T033,2026-09-27,20,277
T033,2026-09-27,21,0
T033,2026-09-27,22,0
T033,2026-09-27,23,0
T033,2026-09-28,0,0
T033,2026-09-28,1,0
T033,2026-09-28,2,0
T033,2026-09-28,3,0
T033,2026-09-28,4,0
T033,2026-09-28,5,0
T033,2026-09-28,6,0
T033,2026-09-28,7,1
T033,2026-09-28,8,8
T033,2026-09-28,9,27
T033,2026-09-28,10,60
T033,2026-09-28,11,102
T033,2026-09-28,12,141
T033,2026-09-28,13,248
T033,2026-09-28,14,218
T033,2026-09-28,15,200
T033,2026-09-28,16,216
T033,2026-09-28,17,234
T033,2026-09-28,18,231
T033,2026-09-28,19,196
T033,2026-09-28,20,146
T033,2026-09-28,21,0
T033,2026-09-28,22,0
T033,2026-09-28,23,0
T033,2026-09-29,0,0
T033,2026-09-29,1,0
T033,2026-09-29,2,0
T033,2026-09-29,3,0
T033,2026-09-29,4,0
T033,2026-09-29,5,0
T033,2026-09-29,6,0
T033,2026-09-29,7,3
T033,2026-09-29,8,8
T033,2026-09-29,9,27
T033,2026-09-29,10,66
T033,2026-09-29,11,102
T033,2026-09-29,12,141
T033,2026-09-29,13,179
T033,2026-09-29,14,228
T033,2026-09-29,15,270
T033,2026-09-29,16,262
T033,2026-09-29,17,221
T033,2026-09-29,18,245
T033,2026-09-29,19,228
T033,2026-09-29,20,195
T033,2026-09-29,21,0
T033,2026-09-29,22,0
T033,2026-09-29,23,0
T033,2026-09-30,0,0
T033,2026-09-30,1,0
T033,2026-09-30,2,0
T033,2026-09-30,3,0
T033,2026-09-30,4,0
T033,2026-09-30,5,0
T033,2026-09-30,6,0
T033,2026-09-30,7,4
T033,2026-09-30,8,14
T033,2026-09-30,9,36
T033,2026-09-30,10,77
T033,2026-09-30,11,164
T033,2026-09-30,12,223
T033,2026-09-30,13,276
T033,2026-09-30,14,279
T033,2026-09-30,15,307
T033,2026-09-30,16,322
T033,2026-09-30,17,350
T033,2026-09-30,18,267
T033,2026-09-30,19,244
T033,2026-09-30,20,246
T033,2026-09-30,21,0
T033,2026-09-30,22,0
T033,2026-09-30,23,0
T033,2026-10-01,0,0
T033,2026-10-01,1,0
T033,2026-10-01,2,0
T033,2026-10-01,3,0
T033,2026-10-01,4,0
T033,2026-10-01,5,0
T033,2026-10-01,6,0
T033,2026-10-01,7,3
T033,2026-10-01,8,11
T033,2026-10-01,9,27
T033,2026-10-01,10,50
T033,2026-10-01,11,108
T033,2026-10-01,12,171
T033,2026-10-01,13,200
T033,2026-10-01,14,259
T033,2026-10-01,15,259
T033,2026-10-01,16,218
T033,2026-10-01,17,235
T033,2026-10-01,18,189
T033,2026-10-01,19,221
T033,2026-10-01,20,189
T033,2026-10-01,21,0
T033,2026-10-01,22,0
T033,2026-10-01,23,0
T033,2026-10-02,0,0
T033,2026-10-02,1,0
T033,2026-10-02,2,0
T033,2026-10-02,3,0
T033,2026-10-02,4,0
T033,2026-10-02,5,0
T033,2026-10-02,6,0
T033,2026-10-02,7,4
T033,2026-10-02,8,10
T033,2026-10-02,9,29
T033,2026-10-02,10,56
T033,2026-10-02,11,113
T033,2026-10-02,12,140
T033,2026-10-02,13,228
T033,2026-10-02,14,195
T033,2026-10-02,15,217
T033,2026-10-02,16,193
T033,2026-10-02,17,274
T033,2026-10-02,18,224
T033,2026-10-02,19,189
T033,2026-10-02,20,192
T033,2026-10-02,21,0
T033,2026-10-02,22,0
T033,2026-10-02,23,0
T033,2026-10-03,0,0
T033,2026-10-03,1,0
T033,2026-10-03,2,0
T033,2026-10-03,3,0
T033,2026-10-03,4,0
T033,2026-10-03,5,0
T033,2026-10-03,6,0
T033,2026-10-03,7,6
T033,2026-10-03,8,15
T033,2026-10-03,9,38
T033,2026-10-03,10,95
T033,2026-10-03,11,144
T033,2026-10-03,12,213
T033,2026-10-03,13,304
T033,2026-10-03,14,328
T033,2026-10-03,15,357
T033,2026-10-03,16,259
T033,2026-10-03,17,337
T033,2026-10-03,18,302
T033,2026-10-03,19,279
T033,2026-10-03,20,227
T033,2026-10-03,21,0
T033,2026-10-03,22,0
T033,2026-10-03,23,0
T036,2026-09-27,0,0
T036,2026-09-27,1,0
T036,2026-09-27,2,0
T036,2026-09-27,3,0
T036,2026-09-27,4,0
T036,2026-09-27,5,0
T036,2026-09-27,6,0
T036,2026-09-27,7,4
T036,2026-09-27,8,13
T036,2026-09-27,9,52
T036,2026-09-27,10,90
T036,2026-09-27,11,137
T036,2026-09-27,12,235
T036,2026-09-27,13,311
T036,2026-09-27,14,438
T036,2026-09-27,15,385
T036,2026-09-27,16,402
T036,2026-09-27,17,364
T036,2026-09-27,18,337
T036,2026-09-27,19,364
T036,2026-09-27,20,239
T036,2026-09-27,21,190
T036,2026-09-27,22,133
T036,2026-09-27,23,0
T036,2026-09-28,0,0
T036,2026-09-28,1,0
T036,2026-09-28,2,0
T036,2026-09-28,3,0
T036,2026-09-28,4,0
T036,2026-09-28,5,0
T036,2026-09-28,6,0
T036,2026-09-28,7,1
T036,2026-09-28,8,10
T036,2026-09-28,9,28
T036,2026-09-28,10,52
T036,2026-09-28,11,101
T036,2026-09-28,12,146
T036,2026-09-28,13,182
T036,2026-09-28,14,301
T036,2026-09-28,15,286
T036,2026-09-28,16,242
T036,2026-09-28,17,258
T036,2026-09-28,18,241
T036,2026-09-28,19,199
T036,2026-09-28,20,179
T036,2026-09-28,21,130
T036,2026-09-28,22,88
T036,2026-09-28,23,0
T036,2026-09-29,0,0
T036,2026-09-29,1,0
T036,2026-09-29,2,0
T036,2026-09-29,3,0
T036,2026-09-29,4,0
T036,2026-09-29,5,0
T036,2026-09-29,6,0
T036,2026-09-29,7,4
T036,2026-09-29,8,10
T036,2026-09-29,9,29
T036,2026-09-29,10,56
T036,2026-09-29,11,94
T036,2026-09-29,12,162
T036,2026-09-29,13,217
T036,2026-09-29,14,225
T036,2026-09-29,15,190
T036,2026-09-29,16,279
T036,2026-09-29,17,221
T036,2026-09-29,18,245
T036,2026-09-29,19,168
T036,2026-09-29,20,192
T036,2026-09-29,21,151
T036,2026-09-29,22,90
T036,2026-09-29,23,0
T036,2026-09-30,0,0
T036,2026-09-30,1,0
T036,2026-09-30,2,0
T036,2026-09-30,3,0
T036,2026-09-30,4,0
T036,2026-09-30,5,0
T036,2026-09-30,6,0
T036,2026-09-30,7,4
T036,2026-09-30,8,15
T036,2026-09-30,9,35
T036,2026-09-30,10,98
T036,2026-09-30,11,141
T036,2026-09-30,12,232
T036,2026-09-30,13,235
T036,2026-09-30,14,286
T036,2026-09-30,15,392
T036,2026-09-30,16,297
T036,2026-09-30,17,328
T036,2026-09-30,18,316
T036,2026-09-30,19,228
T036,2026-09-30,20,189
T036,2026-09-30,21,181
T036,2026-09-30,22,150
T036,2026-09-30,23,0
T036,2026-10-01,0,0
T036,2026-10-01,1,0
T036,2026-10-01,2,0
T036,2026-10-01,3,0
T036,2026-10-01,4,0
T036,2026-10-01,5,0
T036,2026-10-01,6,0
T036,2026-10-01,7,3
T036,2026-10-01,8,11
T036,2026-10-01,9,29
T036,2026-10-01,10,62
T036,2026-10-01,11,98
T036,2026-10-01,12,146
T036,2026-10-01,13,231
T036,2026-10-01,14,228
T036,2026-10-01,15,241
T036,2026-10-01,16,249
T036,2026-10-01,17,248
T036,2026-10-01,18,200
T036,2026-10-01,19,245
T036,2026-10-01,20,182
T036,2026-10-01,21,137
T036,2026-10-01,22,85
T036,2026-10-01,23,0
T036,2026-10-02,0,0
T036,2026-10-02,1,0
T036,2026-10-02,2,0
T036,2026-10-02,3,0
T036,2026-10-02,4,0
T036,2026-10-02,5,0
T036,2026-10-02,6,0
T036,2026-10-02,7,1
T036,2026-10-02,8,13
T036,2026-10-02,9,28
T036,2026-10-02,10,66
T036,2026-10-02,11,101
T036,2026-10-02,12,160
T036,2026-10-02,13,154
T036,2026-10-02,14,256
T036,2026-10-02,15,259
T036,2026-10-02,16,228
T036,2026-10-02,17,245
T036,2026-10-02,18,238
T036,2026-10-02,19,232
T036,2026-10-02,20,185
T036,2026-10-02,21,139
T036,2026-10-02,22,92
T036,2026-10-02,23,0
T036,2026-10-03,0,0
T036,2026-10-03,1,0
T036,2026-10-03,2,0
T036,2026-10-03,3,0
T036,2026-10-03,4,0
T036,2026-10-03,5,0
T036,2026-10-03,6,0
T036,2026-10-03,7,6
T036,2026-10-03,8,14
T036,2026-10-03,9,42
T036,2026-10-03,10,67
T036,2026-10-03,11,160
T036,2026-10-03,12,218
T036,2026-10-03,13,308
T036,2026-10-03,14,330
T036,2026-10-03,15,368
T036,2026-10-03,16,377
T036,2026-10-03,17,281
T036,2026-10-03,18,350
T036,2026-10-03,19,290
T036,2026-10-03,20,209
T036,2026-10-03,21,225
T036,2026-10-03,22,146
T036,2026-10-03,23,0
T039,2026-09-27,0,0
T039,2026-09-27,1,0
T039,2026-09-27,2,0
T039,2026-09-27,3,0
T039,2026-09-27,4,0
T039,2026-09-27,5,0
T039,2026-09-27,6,1
T039,2026-09-27,7,7
T039,2026-09-27,8,25
T039,2026-09-27,9,56
T039,2026-09-27,10,136
T039,2026-09-27,11,207
T039,2026-09-27,12,322
T039,2026-09-27,13,444
T039,2026-09-27,14,497
T039,2026-09-27,15,542
T039,2026-09-27,16,486
T039,2026-09-27,17,431
T039,2026-09-27,18,573
T039,2026-09-27,19,480
T039,2026-09-27,20,379
T039,2026-09-27,21,0
T039,2026-09-27,22,0
T039,2026-09-27,23,0
T039,2026-09-28,0,0
T039,2026-09-28,1,0
T039,2026-09-28,2,0
T039,2026-09-28,3,0
T039,2026-09-28,4,0
T039,2026-09-28,5,0
T039,2026-09-28,6,0
T039,2026-09-28,7,3
T039,2026-09-28,8,17
T039,2026-09-28,9,46
T039,2026-09-28,10,74
T039,2026-09-28,11,162
T039,2026-09-28,12,189
T039,2026-09-28,13,265
T039,2026-09-28,14,360
T039,2026-09-28,15,342
T039,2026-09-28,16,279
T039,2026-09-28,17,326
T039,2026-09-28,18,287
T039,2026-09-28,19,342
T039,2026-09-28,20,249
T039,2026-09-28,21,0
T039,2026-09-28,22,0
T039,2026-09-28,23,0
T039,2026-09-29,0,0
T039,2026-09-29,1,0
T039,2026-09-29,2,0
T039,2026-09-29,3,0
T039,2026-09-29,4,0
T039,2026-09-29,5,0
T039,2026-09-29,6,1
T039,2026-09-29,7,4
T039,2026-09-29,8,18
T039,2026-09-29,9,39
T039,2026-09-29,10,90
T039,2026-09-29,11,144
T039,2026-09-29,12,199
T039,2026-09-29,13,308
T039,2026-09-29,14,343
T039,2026-09-29,15,368
T039,2026-09-29,16,333
T039,2026-09-29,17,288
T039,2026-09-29,18,342
T039,2026-09-29,19,297
T039,2026-09-29,20,234
T039,2026-09-29,21,0
T039,2026-09-29,22,0
T039,2026-09-29,23,0
T039,2026-09-30,0,0
T039,2026-09-30,1,0
T039,2026-09-30,2,0
T039,2026-09-30,3,0
T039,2026-09-30,4,0
T039,2026-09-30,5,0
T039,2026-09-30,6,1
T039,2026-09-30,7,7
T039,2026-09-30,8,22
T039,2026-09-30,9,62
T039,2026-09-30,10,137
T039,2026-09-30,11,185
T039,2026-09-30,12,294
T039,2026-09-30,13,500
T039,2026-09-30,14,386
T039,2026-09-30,15,434
T039,2026-09-30,16,559
T039,2026-09-30,17,430
T039,2026-09-30,18,518
T039,2026-09-30,19,361
T039,2026-09-30,20,351
T039,2026-09-30,21,0
T039,2026-09-30,22,0
T039,2026-09-30,23,0
T039,2026-10-01,0,0
T039,2026-10-01,1,0
T039,2026-10-01,2,0
T039,2026-10-01,3,0
T039,2026-10-01,4,0
T039,2026-10-01,5,0
T039,2026-10-01,6,0
T039,2026-10-01,7,6
T039,2026-10-01,8,14
T039,2026-10-01,9,48
T039,2026-10-01,10,70
T039,2026-10-01,11,151
T039,2026-10-01,12,204
T039,2026-10-01,13,273
T039,2026-10-01,14,290
T039,2026-10-01,15,384
T039,2026-10-01,16,370
T039,2026-10-01,17,339
T039,2026-10-01,18,280
T039,2026-10-01,19,347
T039,2026-10-01,20,267
T039,2026-10-01,21,0
T039,2026-10-01,22,0
T039,2026-10-01,23,0
T039,2026-10-02,0,0
T039,2026-10-02,1,0
T039,2026-10-02,2,0
T039,2026-10-02,3,0
T039,2026-10-02,4,0
T039,2026-10-02,5,0
T039,2026-10-02,6,0
T039,2026-10-02,7,4
T039,2026-10-02,8,18
T039,2026-10-02,9,43
T039,2026-10-02,10,81
T039,2026-10-02,11,158
T039,2026-10-02,12,199
T039,2026-10-02,13,293
T039,2026-10-02,14,319
T039,2026-10-02,15,357
T039,2026-10-02,16,330
T039,2026-10-02,17,344
T039,2026-10-02,18,316
T039,2026-10-02,19,242
T039,2026-10-02,20,263
T039,2026-10-02,21,0
T039,2026-10-02,22,0
T039,2026-10-02,23,0
T039,2026-10-03,0,0
T039,2026-10-03,1,0
T039,2026-10-03,2,0
T039,2026-10-03,3,0
T039,2026-10-03,4,0
T039,2026-10-03,5,0
T039,2026-10-03,6,0
T039,2026-10-03,7,8
T039,2026-10-03,8,22
T039,2026-10-03,9,62
T039,2026-10-03,10,125
T039,2026-10-03,11,217
T039,2026-10-03,12,340
T039,2026-10-03,13,522
T039,2026-10-03,14,519
T039,2026-10-03,15,552
T039,2026-10-03,16,589
T039,2026-10-03,17,477
T039,2026-10-03,18,554
T039,2026-10-03,19,519
T039,2026-10-03,20,437
T039,2026-10-03,21,0
T039,2026-10-03,22,0
T039,2026-10-03,23,0
T041,2026-09-27,0,0
T041,2026-09-27,1,0
T041,2026-09-27,2,0
T041,2026-09-27,3,0
T041,2026-09-27,4,0
T041,2026-09-27,5,0
T041,2026-09-27,6,0
T041,2026-09-27,7,0
T041,2026-09-27,8,14
T041,2026-09-27,9,48
T041,2026-09-27,10,91
T041,2026-09-27,11,148
T041,2026-09-27,12,237
T041,2026-09-27,13,321
T041,2026-09-27,14,318
T041,2026-09-27,15,384
T041,2026-09-27,16,421
T041,2026-09-27,17,328
T041,2026-09-27,18,357
T041,2026-09-27,19,274
T041,2026-09-27,20,339
T041,2026-09-27,21,0
T041,2026-09-27,22,0
T041,2026-09-27,23,0
T041,2026-09-28,0,0
T041,2026-09-28,1,0
T041,2026-09-28,2,0
T041,2026-09-28,3,0
T041,2026-09-28,4,0
T041,2026-09-28,5,0
T041,2026-09-28,6,0
T041,2026-09-28,7,0
T041,2026-09-28,8,13
T041,2026-09-28,9,22
T041,2026-09-28,10,63
T041,2026-09-28,11,104
T041,2026-09-28,12,136
T041,2026-09-28,13,196
T041,2026-09-28,14,235
T041,2026-09-28,15,227
T041,2026-09-28,16,302
T041,2026-09-28,17,269
T041,2026-09-28,18,252
T041,2026-09-28,19,176
T041,2026-09-28,20,161
T041,2026-09-28,21,0
T041,2026-09-28,22,0
T041,2026-09-28,23,0
T041,2026-09-29,0,0
T041,2026-09-29,1,0
T041,2026-09-29,2,0
T041,2026-09-29,3,0
T041,2026-09-29,4,0
T041,2026-09-29,5,0
T041,2026-09-29,6,0
T041,2026-09-29,7,0
T041,2026-09-29,8,8
T041,2026-09-29,9,29
T041,2026-09-29,10,52
T041,2026-09-29,11,111
T041,2026-09-29,12,171
T041,2026-09-29,13,204
T041,2026-09-29,14,244
T041,2026-09-29,15,234
T041,2026-09-29,16,269
T041,2026-09-29,17,214
T041,2026-09-29,18,270
T041,2026-09-29,19,237
T041,2026-09-29,20,186
T041,2026-09-29,21,0
T041,2026-09-29,22,0
T041,2026-09-29,23,0
T041,2026-09-30,0,0
T041,2026-09-30,1,0
T041,2026-09-30,2,0
T041,2026-09-30,3,0
T041,2026-09-30,4,0
T041,2026-09-30,5,0
T041,2026-09-30,6,0
T041,2026-09-30,7,0
T041,2026-09-30,8,13
T041,2026-09-30,9,35
T041,2026-09-30,10,83
T041,2026-09-30,11,154
T041,2026-09-30,12,197
T041,2026-09-30,13,284
T041,2026-09-30,14,287
T041,2026-09-30,15,361
T041,2026-09-30,16,337
T041,2026-09-30,17,386
T041,2026-09-30,18,315
T041,2026-09-30,19,291
T041,2026-09-30,20,242
T041,2026-09-30,21,0
T041,2026-09-30,22,0
T041,2026-09-30,23,0
T041,2026-10-01,0,0
T041,2026-10-01,1,0
T041,2026-10-01,2,0
T041,2026-10-01,3,0
T041,2026-10-01,4,0
T041,2026-10-01,5,0
T041,2026-10-01,6,0
T041,2026-10-01,7,0
T041,2026-10-01,8,8
T041,2026-10-01,9,25
T041,2026-10-01,10,56
T041,2026-10-01,11,101
T041,2026-10-01,12,168
T041,2026-10-01,13,206
T041,2026-10-01,14,251
T041,2026-10-01,15,220
T041,2026-10-01,16,244
T041,2026-10-01,17,217
T041,2026-10-01,18,224
T041,2026-10-01,19,203
T041,2026-10-01,20,181
T041,2026-10-01,21,0
T041,2026-10-01,22,0
T041,2026-10-01,23,0
T041,2026-10-02,0,0
T041,2026-10-02,1,0
T041,2026-10-02,2,0
T041,2026-10-02,3,0
T041,2026-10-02,4,0
T041,2026-10-02,5,0
T041,2026-10-02,6,0
T041,2026-10-02,7,0
T041,2026-10-02,8,10
T041,2026-10-02,9,29
T041,2026-10-02,10,77
T041,2026-10-02,11,102
T041,2026-10-02,12,140
T041,2026-10-02,13,182
T041,2026-10-02,14,258
T041,2026-10-02,15,213
T041,2026-10-02,16,211
T041,2026-10-02,17,204
T041,2026-10-02,18,227
T041,2026-10-02,19,249
T041,2026-10-02,20,155
T041,2026-10-02,21,0
T041,2026-10-02,22,0
T041,2026-10-02,23,0
T041,2026-10-03,0,0
T041,2026-10-03,1,0
T041,2026-10-03,2,0
T041,2026-10-03,3,0
T041,2026-10-03,4,0
T041,2026-10-03,5,0
T041,2026-10-03,6,0
T041,2026-10-03,7,0
T041,2026-10-03,8,15
T041,2026-10-03,9,36
T041,2026-10-03,10,73
T041,2026-10-03,11,209
T041,2026-10-03,12,214
T041,2026-10-03,13,269
T041,2026-10-03,14,361
T041,2026-10-03,15,322
T041,2026-10-03,16,417
T041,2026-10-03,17,427
T041,2026-10-03,18,321
T041,2026-10-03,19,301
T041,2026-10-03,20,199
T041,2026-10-03,21,0
T041,2026-10-03,22,0
T041,2026-10-03,23,0
T045,2026-09-27,0,0
T045,2026-09-27,1,0
T045,2026-09-27,2,0
T045,2026-09-27,3,0
T045,2026-09-27,4,0
T045,2026-09-27,5,0
T045,2026-09-27,6,0
T045,2026-09-27,7,0
T045,2026-09-27,8,15
T045,2026-09-27,9,39
T045,2026-09-27,10,95
T045,2026-09-27,11,161
T045,2026-09-27,12,211
T045,2026-09-27,13,325
T045,2026-09-27,14,358
T045,2026-09-27,15,374
T045,2026-09-27,16,329
T045,2026-09-27,17,319
T045,2026-09-27,18,423
T045,2026-09-27,19,325
T045,2026-09-27,20,301
T045,2026-09-27,21,214
T045,2026-09-27,22,0
T045,2026-09-27,23,0
T045,2026-09-28,0,0
T045,2026-09-28,1,0
T045,2026-09-28,2,0
T045,2026-09-28,3,0
T045,2026-09-28,4,0
T045,2026-09-28,5,0
T045,2026-09-28,6,0
T045,2026-09-28,7,0
T045,2026-09-28,8,11
T045,2026-09-28,9,32
T045,2026-09-28,10,60
T045,2026-09-28,11,85
T045,2026-09-28,12,144
T045,2026-09-28,13,220
T045,2026-09-28,14,214
T045,2026-09-28,15,279
T045,2026-09-28,16,241
T045,2026-09-28,17,211
T045,2026-09-28,18,297
T045,2026-09-28,19,206
T045,2026-09-28,20,164
T045,2026-09-28,21,120
T045,2026-09-28,22,0
T045,2026-09-28,23,0
T045,2026-09-29,0,0
T045,2026-09-29,1,0
T045,2026-09-29,2,0
T045,2026-09-29,3,0
T045,2026-09-29,4,0
T045,2026-09-29,5,0
T045,2026-09-29,6,0
T045,2026-09-29,7,0
T045,2026-09-29,8,11
T045,2026-09-29,9,29
T045,2026-09-29,10,45
T045,2026-09-29,11,91
T045,2026-09-29,12,174
T045,2026-09-29,13,192
T045,2026-09-29,14,238
T045,2026-09-29,15,287
T045,2026-09-29,16,272
T045,2026-09-29,17,214
T045,2026-09-29,18,241
T045,2026-09-29,19,167
T045,2026-09-29,20,196
T045,2026-09-29,21,139
T045,2026-09-29,22,0
T045,2026-09-29,23,0
T045,2026-09-30,0,0
T045,2026-09-30,1,0
T045,2026-09-30,2,0
T045,2026-09-30,3,0
T045,2026-09-30,4,0
T045,2026-09-30,5,0
T045,2026-09-30,6,0
T045,2026-09-30,7,0
T045,2026-09-30,8,14
T045,2026-09-30,9,32
T045,2026-09-30,10,69
T045,2026-09-30,11,150
T045,2026-09-30,12,196
T045,2026-09-30,13,267
T045,2026-09-30,14,287
T045,2026-09-30,15,333
T045,2026-09-30,16,372
T045,2026-09-30,17,407
T045,2026-09-30,18,280
T045,2026-09-30,19,253
T045,2026-09-30,20,230
T045,2026-09-30,21,188
T045,2026-09-30,22,0
T045,2026-09-30,23,0
T045,2026-10-01,0,0
T045,2026-10-01,1,0
T045,2026-10-01,2,0
T045,2026-10-01,3,0
T045,2026-10-01,4,0
T045,2026-10-01,5,0
T045,2026-10-01,6,0
T045,2026-10-01,7,0
T045,2026-10-01,8,11
T045,2026-10-01,9,34
T045,2026-10-01,10,52
T045,2026-10-01,11,104
T045,2026-10-01,12,165
T045,2026-10-01,13,221
T045,2026-10-01,14,241
T045,2026-10-01,15,230
T045,2026-10-01,16,246
T045,2026-10-01,17,252
T045,2026-10-01,18,211
T045,2026-10-01,19,168
T045,2026-10-01,20,181
T045,2026-10-01,21,150
T045,2026-10-01,22,0
T045,2026-10-01,23,0
T045,2026-10-02,0,0
T045,2026-10-02,1,0
T045,2026-10-02,2,0
T045,2026-10-02,3,0
T045,2026-10-02,4,0
T045,2026-10-02,5,0
T045,2026-10-02,6,0
T045,2026-10-02,7,0
T045,2026-10-02,8,13
T045,2026-10-02,9,28
T045,2026-10-02,10,62
T045,2026-10-02,11,80
T045,2026-10-02,12,162
T045,2026-10-02,13,160
T045,2026-10-02,14,263
T045,2026-10-02,15,258
T045,2026-10-02,16,224
T045,2026-10-02,17,176
T045,2026-10-02,18,216
T045,2026-10-02,19,230
T045,2026-10-02,20,197
T045,2026-10-02,21,155
T045,2026-10-02,22,0
T045,2026-10-02,23,0
T045,2026-10-03,0,0
T045,2026-10-03,1,0
T045,2026-10-03,2,0
