tienda_id,fecha,hora,clientes_estimados
T023,2027-03-20,13,235
T023,2027-03-20,14,214
T023,2027-03-20,15,197
T023,2027-03-20,16,237
T023,2027-03-20,17,263
T023,2027-03-20,18,207
T023,2027-03-20,19,188
T023,2027-03-20,20,143
T023,2027-03-20,21,115
T023,2027-03-20,22,74
T023,2027-03-20,23,0
T032,2027-03-14,0,0
T032,2027-03-14,1,0
T032,2027-03-14,2,0
T032,2027-03-14,3,0
T032,2027-03-14,4,0
T032,2027-03-14,5,0
T032,2027-03-14,6,1
T032,2027-03-14,7,6
T032,2027-03-14,8,24
T032,2027-03-14,9,53
T032,2027-03-14,10,133
T032,2027-03-14,11,182
T032,2027-03-14,12,339
T032,2027-03-14,13,472
T032,2027-03-14,14,423
T032,2027-03-14,15,434
T032,2027-03-14,16,444
T032,2027-03-14,17,428
T032,2027-03-14,18,456
T032,2027-03-14,19,378
T032,2027-03-14,20,353
T032,2027-03-14,21,283
T032,2027-03-14,22,189
T032,2027-03-14,23,0
T032,2027-03-15,0,0
T032,2027-03-15,1,0
T032,2027-03-15,2,0
T032,2027-03-15,3,0
T032,2027-03-15,4,0
T032,2027-03-15,5,0
T032,2027-03-15,6,0
T032,2027-03-15,7,4
T032,2027-03-15,8,14
T032,2027-03-15,9,27
T032,2027-03-15,10,66
T032,2027-03-15,11,98
T032,2027-03-15,12,176
T032,2027-03-15,13,165
T032,2027-03-15,14,284
T032,2027-03-15,15,262
T032,2027-03-15,16,227
T032,2027-03-15,17,235
T032,2027-03-15,18,213
T032,2027-03-15,19,193
T032,2027-03-15,20,143
T032,2027-03-15,21,148
T032,2027-03-15,22,77
T032,2027-03-15,23,0
T032,2027-03-16,0,0
T032,2027-03-16,1,0
T032,2027-03-16,2,0
T032,2027-03-16,3,0
T032,2027-03-16,4,0
T032,2027-03-16,5,0
T032,2027-03-16,6,0
T032,2027-03-16,7,3
T032,2027-03-16,8,8
T032,2027-03-16,9,28
T032,2027-03-16,10,62
T032,2027-03-16,11,99
T032,2027-03-16,12,179
T032,2027-03-16,13,207
T032,2027-03-16,14,227
T032,2027-03-16,15,244
T032,2027-03-16,16,217
T032,2027-03-16,17,178
T032,2027-03-16,18,225
T032,2027-03-16,19,210
T032,2027-03-16,20,171
T032,2027-03-16,21,140
T032,2027-03-16,22,78
T032,2027-03-16,23,0
T032,2027-03-17,0,0
T032,2027-03-17,1,0
T032,2027-03-17,2,0
T032,2027-03-17,3,0
T032,2027-03-17,4,0
T032,2027-03-17,5,0
T032,2027-03-17,6,0
T032,2027-03-17,7,1
T032,2027-03-17,8,11
T032,2027-03-17,9,25
T032,2027-03-17,10,53
T032,2027-03-17,11,87
T032,2027-03-17,12,178
T032,2027-03-17,13,150
T032,2027-03-17,14,286
T032,2027-03-17,15,245
T032,2027-03-17,16,195
T032,2027-03-17,17,309
T032,2027-03-17,18,239
T032,2027-03-17,19,169
T032,2027-03-17,20,179
T032,2027-03-17,21,132
T032,2027-03-17,22,101
T032,2027-03-17,23,0
T032,2027-03-18,0,0
T032,2027-03-18,1,0
T032,2027-03-18,2,0
T032,2027-03-18,3,0
T032,2027-03-18,4,0
T032,2027-03-18,5,0
T032,2027-03-18,6,0
T032,2027-03-18,7,1
T032,2027-03-18,8,10
T032,2027-03-18,9,24
T032,2027-03-18,10,60
T032,2027-03-18,11,105
T032,2027-03-18,12,122
T032,2027-03-18,13,213
T032,2027-03-18,14,228
T032,2027-03-18,15,245
T032,2027-03-18,16,228
T032,2027-03-18,17,262
T032,2027-03-18,18,234
T032,2027-03-18,19,209
T032,2027-03-18,20,167
T032,2027-03-18,21,144
T032,2027-03-18,22,97
T032,2027-03-18,23,0
T032,2027-03-19,0,0
T032,2027-03-19,1,0
T032,2027-03-19,2,0
T032,2027-03-19,3,0
T032,2027-03-19,4,0
T032,2027-03-19,5,0
T032,2027-03-19,6,0
T032,2027-03-19,7,1
T032,2027-03-19,8,10
T032,2027-03-19,9,28
T032,2027-03-19,10,52
T032,2027-03-19,11,97
T032,2027-03-19,12,160
T032,2027-03-19,13,186
T032,2027-03-19,14,190
T032,2027-03-19,15,230
T032,2027-03-19,16,245
T032,2027-03-19,17,195
T032,2027-03-19,18,211
T032,2027-03-19,19,199
T032,2027-03-19,20,158
T032,2027-03-19,21,157
T032,2027-03-19,22,85
T032,2027-03-19,23,0
T032,2027-03-20,0,0
T032,2027-03-20,1,0
T032,2027-03-20,2,0
T032,2027-03-20,3,0
T032,2027-03-20,4,0
T032,2027-03-20,5,0
T032,2027-03-20,6,0
T032,2027-03-20,7,4
T032,2027-03-20,8,15
T032,2027-03-20,9,35
T032,2027-03-20,10,85
T032,2027-03-20,11,150
T032,2027-03-20,12,228
T032,2027-03-20,13,266
T032,2027-03-20,14,311
T032,2027-03-20,15,371
T032,2027-03-20,16,356
T032,2027-03-20,17,323
T032,2027-03-20,18,295
T032,2027-03-20,19,290
T032,2027-03-20,20,290
T032,2027-03-20,21,178
T032,2027-03-20,22,111
T032,2027-03-20,23,0
T033,2027-03-14,0,0
T033,2027-03-14,1,0
T033,2027-03-14,2,0
T033,2027-03-14,3,0
T033,2027-03-14,4,0
T033,2027-03-14,5,0
T033,2027-03-14,6,0
T033,2027-03-14,7,7
T033,2027-03-14,8,22
T033,2027-03-14,9,55
T033,2027-03-14,10,118
T033,2027-03-14,11,203
T033,2027-03-14,12,270
T033,2027-03-14,13,340
T033,2027-03-14,14,455
T033,2027-03-14,15,455
T033,2027-03-14,16,469
T033,2027-03-14,17,370
T033,2027-03-14,18,451
T033,2027-03-14,19,487
T033,2027-03-14,20,379
T033,2027-03-14,21,0
T033,2027-03-14,22,0
T033,2027-03-14,23,0
T033,2027-03-15,0,0
T033,2027-03-15,1,0
T033,2027-03-15,2,0
T033,2027-03-15,3,0
T033,2027-03-15,4,0
T033,2027-03-15,5,0
T033,2027-03-15,6,0
T033,2027-03-15,7,3
T033,2027-03-15,8,10
T033,2027-03-15,9,28
T033,2027-03-15,10,55
T033,2027-03-15,11,99
T033,2027-03-15,12,160
T033,2027-03-15,13,231
T033,2027-03-15,14,209
T033,2027-03-15,15,203
T033,2027-03-15,16,218
T033,2027-03-15,17,223
T033,2027-03-15,18,238
T033,2027-03-15,19,189
T033,2027-03-15,20,154
T033,2027-03-15,21,0
T033,2027-03-15,22,0
T033,2027-03-15,23,0
T033,2027-03-16,0,0
T033,2027-03-16,1,0
T033,2027-03-16,2,0
T033,2027-03-16,3,0
T033,2027-03-16,4,0
T033,2027-03-16,5,0
T033,2027-03-16,6,0
T033,2027-03-16,7,1
T033,2027-03-16,8,10
T033,2027-03-16,9,24
T033,2027-03-16,10,67
T033,2027-03-16,11,101
T033,2027-03-16,12,141
T033,2027-03-16,13,203
T033,2027-03-16,14,241
T033,2027-03-16,15,263
T033,2027-03-16,16,231
T033,2027-03-16,17,223
T033,2027-03-16,18,256
T033,2027-03-16,19,199
T033,2027-03-16,20,162
T033,2027-03-16,21,0
T033,2027-03-16,22,0
T033,2027-03-16,23,0
T033,2027-03-17,0,0
T033,2027-03-17,1,0
T033,2027-03-17,2,0
T033,2027-03-17,3,0
T033,2027-03-17,4,0
T033,2027-03-17,5,0
T033,2027-03-17,6,0
T033,2027-03-17,7,4
T033,2027-03-17,8,10
T033,2027-03-17,9,28
T033,2027-03-17,10,62
T033,2027-03-17,11,112
T033,2027-03-17,12,178
T033,2027-03-17,13,186
T033,2027-03-17,14,217
T033,2027-03-17,15,235
T033,2027-03-17,16,239
T033,2027-03-17,17,267
T033,2027-03-17,18,179
T033,2027-03-17,19,193
T033,2027-03-17,20,192
T033,2027-03-17,21,0
T033,2027-03-17,22,0
T033,2027-03-17,23,0
T033,2027-03-18,0,0
T033,2027-03-18,1,0
T033,2027-03-18,2,0
T033,2027-03-18,3,0
T033,2027-03-18,4,0
T033,2027-03-18,5,0
T033,2027-03-18,6,0
T033,2027-03-18,7,3
T033,2027-03-18,8,13
T033,2027-03-18,9,27
T033,2027-03-18,10,53
T033,2027-03-18,11,106
T033,2027-03-18,12,154
T033,2027-03-18,13,210
T033,2027-03-18,14,244
T033,2027-03-18,15,269
T033,2027-03-18,16,214
T033,2027-03-18,17,232
T033,2027-03-18,18,192
T033,2027-03-18,19,241
T033,2027-03-18,20,183
T033,2027-03-18,21,0
T033,2027-03-18,22,0
T033,2027-03-18,23,0
T033,2027-03-19,0,0
T033,2027-03-19,1,0
T033,2027-03-19,2,0
T033,2027-03-19,3,0
T033,2027-03-19,4,0
T033,2027-03-19,5,0
T033,2027-03-19,6,0
T033,2027-03-19,7,4
T033,2027-03-19,8,10
T033,2027-03-19,9,27
T033,2027-03-19,10,64
T033,2027-03-19,11,108
T033,2027-03-19,12,144
T033,2027-03-19,13,227
T033,2027-03-19,14,216
T033,2027-03-19,15,225
T033,2027-03-19,16,207
T033,2027-03-19,17,228
T033,2027-03-19,18,190
T033,2027-03-19,19,200
T033,2027-03-19,20,192
T033,2027-03-19,21,0
T033,2027-03-19,22,0
T033,2027-03-19,23,0
T033,2027-03-20,0,0
T033,2027-03-20,1,0
T033,2027-03-20,2,0
T033,2027-03-20,3,0
T033,2027-03-20,4,0
T033,2027-03-20,5,0
T033,2027-03-20,6,0
T033,2027-03-20,7,4
T033,2027-03-20,8,15
T033,2027-03-20,9,38
T033,2027-03-20,10,87
T033,2027-03-20,11,139
T033,2027-03-20,12,211
T033,2027-03-20,13,319
T033,2027-03-20,14,343
T033,2027-03-20,15,342
T033,2027-03-20,16,265
T033,2027-03-20,17,311
T033,2027-03-20,18,330
T033,2027-03-20,19,276
T033,2027-03-20,20,242
T033,2027-03-20,21,0
T033,2027-03-20,22,0
T033,2027-03-20,23,0
T036,2027-03-14,0,0
T036,2027-03-14,1,0
T036,2027-03-14,2,0
T036,2027-03-14,3,0
T036,2027-03-14,4,0
T036,2027-03-14,5,0
T036,2027-03-14,6,0
T036,2027-03-14,7,8
T036,2027-03-14,8,18
T036,2027-03-14,9,57
T036,2027-03-14,10,125
T036,2027-03-14,11,183
T036,2027-03-14,12,330
T036,2027-03-14,13,424
T036,2027-03-14,14,584
T036,2027-03-14,15,445
T036,2027-03-14,16,545
T036,2027-03-14,17,491
T036,2027-03-14,18,445
T036,2027-03-14,19,440
T036,2027-03-14,20,335
T036,2027-03-14,21,272
T036,2027-03-14,22,188
T036,2027-03-14,23,0
T036,2027-03-15,0,0
T036,2027-03-15,1,0
T036,2027-03-15,2,0
T036,2027-03-15,3,0
T036,2027-03-15,4,0
T036,2027-03-15,5,0
T036,2027-03-15,6,0
T036,2027-03-15,7,3
T036,2027-03-15,8,10
T036,2027-03-15,9,28
T036,2027-03-15,10,49
T036,2027-03-15,11,102
T036,2027-03-15,12,137
T036,2027-03-15,13,185
T036,2027-03-15,14,314
T036,2027-03-15,15,293
T036,2027-03-15,16,231
T036,2027-03-15,17,249
T036,2027-03-15,18,244
T036,2027-03-15,19,195
T036,2027-03-15,20,168
T036,2027-03-15,21,132
T036,2027-03-15,22,102
T036,2027-03-15,23,0
T036,2027-03-16,0,0
T036,2027-03-16,1,0
T036,2027-03-16,2,0
T036,2027-03-16,3,0
T036,2027-03-16,4,0
T036,2027-03-16,5,0
T036,2027-03-16,6,0
T036,2027-03-16,7,3
T036,2027-03-16,8,10
T036,2027-03-16,9,31
T036,2027-03-16,10,60
T036,2027-03-16,11,94
T036,2027-03-16,12,148
T036,2027-03-16,13,211
T036,2027-03-16,14,217
T036,2027-03-16,15,195
T036,2027-03-16,16,287
T036,2027-03-16,17,242
T036,2027-03-16,18,255
T036,2027-03-16,19,211
T036,2027-03-16,20,171
T036,2027-03-16,21,147
T036,2027-03-16,22,99
T036,2027-03-16,23,0
T036,2027-03-17,0,0
T036,2027-03-17,1,0
T036,2027-03-17,2,0
T036,2027-03-17,3,0
T036,2027-03-17,4,0
T036,2027-03-17,5,0
T036,2027-03-17,6,0
T036,2027-03-17,7,4
T036,2027-03-17,8,11
T036,2027-03-17,9,24
T036,2027-03-17,10,76
T036,2027-03-17,11,104
T036,2027-03-17,12,169
T036,2027-03-17,13,183
T036,2027-03-17,14,220
T036,2027-03-17,15,253
T036,2027-03-17,16,232
T036,2027-03-17,17,241
T036,2027-03-17,18,227
T036,2027-03-17,19,167
T036,2027-03-17,20,154
T036,2027-03-17,21,147
T036,2027-03-17,22,106
T036,2027-03-17,23,0
T036,2027-03-18,0,0
T036,2027-03-18,1,0
T036,2027-03-18,2,0
T036,2027-03-18,3,0
T036,2027-03-18,4,0
T036,2027-03-18,5,0
T036,2027-03-18,6,0
T036,2027-03-18,7,3
T036,2027-03-18,8,10
T036,2027-03-18,9,29
T036,2027-03-18,10,62
T036,2027-03-18,11,97
T036,2027-03-18,12,146
T036,2027-03-18,13,235
T036,2027-03-18,14,242
T036,2027-03-18,15,230
T036,2027-03-18,16,263
T036,2027-03-18,17,246
T036,2027-03-18,18,189
T036,2027-03-18,19,241
T036,2027-03-18,20,182
T036,2027-03-18,21,141
T036,2027-03-18,22,85
T036,2027-03-18,23,0
T036,2027-03-19,0,0
T036,2027-03-19,1,0
T036,2027-03-19,2,0
T036,2027-03-19,3,0
T036,2027-03-19,4,0
T036,2027-03-19,5,0
T036,2027-03-19,6,0
T036,2027-03-19,7,1
T036,2027-03-19,8,11
T036,2027-03-19,9,27
T036,2027-03-19,10,62
T036,2027-03-19,11,101
T036,2027-03-19,12,179
T036,2027-03-19,13,164
T036,2027-03-19,14,246
T036,2027-03-19,15,253
T036,2027-03-19,16,263
T036,2027-03-19,17,242
T036,2027-03-19,18,231
T036,2027-03-19,19,213
T036,2027-03-19,20,197
T036,2027-03-19,21,143
T036,2027-03-19,22,105
T036,2027-03-19,23,0
T036,2027-03-20,0,0
T036,2027-03-20,1,0
T036,2027-03-20,2,0
T036,2027-03-20,3,0
T036,2027-03-20,4,0
T036,2027-03-20,5,0
T036,2027-03-20,6,0
T036,2027-03-20,7,4
T036,2027-03-20,8,14
T036,2027-03-20,9,36
T036,2027-03-20,10,64
T036,2027-03-20,11,153
T036,2027-03-20,12,235
T036,2027-03-20,13,309
T036,2027-03-20,14,294
T036,2027-03-20,15,321
T036,2027-03-20,16,413
T036,2027-03-20,17,281
T036,2027-03-20,18,360
T036,2027-03-20,19,280
T036,2027-03-20,20,216
T036,2027-03-20,21,230
T036,2027-03-20,22,150
T036,2027-03-20,23,0
T039,2027-03-14,0,0
T039,2027-03-14,1,0
T039,2027-03-14,2,0
T039,2027-03-14,3,0
T039,2027-03-14,4,0
T039,2027-03-14,5,0
T039,2027-03-14,6,1
T039,2027-03-14,7,11
T039,2027-03-14,8,35
T039,2027-03-14,9,88
T039,2027-03-14,10,178
T039,2027-03-14,11,293
T039,2027-03-14,12,427
T039,2027-03-14,13,603
T039,2027-03-14,14,624
T039,2027-03-14,15,699
T039,2027-03-14,16,683
T039,2027-03-14,17,574
T039,2027-03-14,18,749
T039,2027-03-14,19,651
T039,2027-03-14,20,437
T039,2027-03-14,21,0
T039,2027-03-14,22,0
T039,2027-03-14,23,0
T039,2027-03-15,0,0
T039,2027-03-15,1,0
T039,2027-03-15,2,0
T039,2027-03-15,3,0
T039,2027-03-15,4,0
T039,2027-03-15,5,0
T039,2027-03-15,6,0
T039,2027-03-15,7,3
T039,2027-03-15,8,17
T039,2027-03-15,9,46
T039,2027-03-15,10,76
T039,2027-03-15,11,146
T039,2027-03-15,12,193
T039,2027-03-15,13,263
T039,2027-03-15,14,389
T039,2027-03-15,15,322
T039,2027-03-15,16,272
T039,2027-03-15,17,337
T039,2027-03-15,18,322
T039,2027-03-15,19,354
T039,2027-03-15,20,277
T039,2027-03-15,21,0
T039,2027-03-15,22,0
T039,2027-03-15,23,0
T039,2027-03-16,0,0
T039,2027-03-16,1,0
T039,2027-03-16,2,0
T039,2027-03-16,3,0
T039,2027-03-16,4,0
T039,2027-03-16,5,0
T039,2027-03-16,6,0
T039,2027-03-16,7,6
T039,2027-03-16,8,17
T039,2027-03-16,9,39
T039,2027-03-16,10,97
T039,2027-03-16,11,150
T039,2027-03-16,12,189
T039,2027-03-16,13,309
T039,2027-03-16,14,357
T039,2027-03-16,15,339
T039,2027-03-16,16,318
T039,2027-03-16,17,300
T039,2027-03-16,18,367
T039,2027-03-16,19,283
T039,2027-03-16,20,263
T039,2027-03-16,21,0
T039,2027-03-16,22,0
T039,2027-03-16,23,0
T039,2027-03-17,0,0
T039,2027-03-17,1,0
T039,2027-03-17,2,0
T039,2027-03-17,3,0
T039,2027-03-17,4,0
T039,2027-03-17,5,0
T039,2027-03-17,6,0
T039,2027-03-17,7,4
T039,2027-03-17,8,15
T039,2027-03-17,9,41
T039,2027-03-17,10,92
T039,2027-03-17,11,141
T039,2027-03-17,12,206
T039,2027-03-17,13,367
T039,2027-03-17,14,323
T039,2027-03-17,15,323
T039,2027-03-17,16,405
T039,2027-03-17,17,308
T039,2027-03-17,18,360
T039,2027-03-17,19,259
T039,2027-03-17,20,259
T039,2027-03-17,21,0
T039,2027-03-17,22,0
T039,2027-03-17,23,0
T039,2027-03-18,0,0
T039,2027-03-18,1,0
T039,2027-03-18,2,0
T039,2027-03-18,3,0
T039,2027-03-18,4,0
T039,2027-03-18,5,0
T039,2027-03-18,6,0
T039,2027-03-18,7,6
T039,2027-03-18,8,14
T039,2027-03-18,9,48
T039,2027-03-18,10,78
T039,2027-03-18,11,150
T039,2027-03-18,12,225
T039,2027-03-18,13,269
T039,2027-03-18,14,272
T039,2027-03-18,15,389
T039,2027-03-18,16,364
T039,2027-03-18,17,294
T039,2027-03-18,18,290
T039,2027-03-18,19,342
T039,2027-03-18,20,272
T039,2027-03-18,21,0
T039,2027-03-18,22,0
T039,2027-03-18,23,0
T039,2027-03-19,0,0
T039,2027-03-19,1,0
T039,2027-03-19,2,0
T039,2027-03-19,3,0
T039,2027-03-19,4,0
T039,2027-03-19,5,0
T039,2027-03-19,6,0
T039,2027-03-19,7,3
T039,2027-03-19,8,15
T039,2027-03-19,9,43
T039,2027-03-19,10,77
T039,2027-03-19,11,164
T039,2027-03-19,12,214
T039,2027-03-19,13,273
T039,2027-03-19,14,335
T039,2027-03-19,15,351
T039,2027-03-19,16,356
T039,2027-03-19,17,333
T039,2027-03-19,18,325
T039,2027-03-19,19,238
T039,2027-03-19,20,287
T039,2027-03-19,21,0
T039,2027-03-19,22,0
T039,2027-03-19,23,0
T039,2027-03-20,0,0
T039,2027-03-20,1,0
T039,2027-03-20,2,0
T039,2027-03-20,3,0
T039,2027-03-20,4,0
T039,2027-03-20,5,0
T039,2027-03-20,6,1
T039,2027-03-20,7,7
T039,2027-03-20,8,21
T039,2027-03-20,9,56
T039,2027-03-20,10,133
T039,2027-03-20,11,234
T039,2027-03-20,12,361
T039,2027-03-20,13,497
T039,2027-03-20,14,515
T039,2027-03-20,15,554
T039,2027-03-20,16,696
T039,2027-03-20,17,437
T039,2027-03-20,18,552
T039,2027-03-20,19,515
T039,2027-03-20,20,412
T039,2027-03-20,21,0
T039,2027-03-20,22,0
T039,2027-03-20,23,0
T041,2027-03-14,0,0
T041,2027-03-14,1,0
T041,2027-03-14,2,0
T041,2027-03-14,3,0
T041,2027-03-14,4,0
T041,2027-03-14,5,0
T041,2027-03-14,6,0
T041,2027-03-14,7,0
T041,2027-03-14,8,20
T041,2027-03-14,9,64
T041,2027-03-14,10,106
T041,2027-03-14,11,193
T041,2027-03-14,12,333
T041,2027-03-14,13,403
T041,2027-03-14,14,447
T041,2027-03-14,15,533
T041,2027-03-14,16,543
T041,2027-03-14,17,442
T041,2027-03-14,18,462
T041,2027-03-14,19,368
T041,2027-03-14,20,426
T041,2027-03-14,21,0
T041,2027-03-14,22,0
T041,2027-03-14,23,0
T041,2027-03-15,0,0
T041,2027-03-15,1,0
T041,2027-03-15,2,0
T041,2027-03-15,3,0
T041,2027-03-15,4,0
T041,2027-03-15,5,0
T041,2027-03-15,6,0
T041,2027-03-15,7,0
T041,2027-03-15,8,11
T041,2027-03-15,9,22
T041,2027-03-15,10,57
T041,2027-03-15,11,109
T041,2027-03-15,12,146
T041,2027-03-15,13,211
T041,2027-03-15,14,252
T041,2027-03-15,15,237
T041,2027-03-15,16,297
T041,2027-03-15,17,269
T041,2027-03-15,18,239
T041,2027-03-15,19,175
T041,2027-03-15,20,151
T041,2027-03-15,21,0
T041,2027-03-15,22,0
T041,2027-03-15,23,0
T041,2027-03-16,0,0
T041,2027-03-16,1,0
T041,2027-03-16,2,0
T041,2027-03-16,3,0
T041,2027-03-16,4,0
T041,2027-03-16,5,0
T041,2027-03-16,6,0
T041,2027-03-16,7,0
T041,2027-03-16,8,8
T041,2027-03-16,9,27
T041,2027-03-16,10,53
T041,2027-03-16,11,102
T041,2027-03-16,12,155
T041,2027-03-16,13,192
T041,2027-03-16,14,260
T041,2027-03-16,15,255
T041,2027-03-16,16,269
T041,2027-03-16,17,223
T041,2027-03-16,18,270
T041,2027-03-16,19,225
T041,2027-03-16,20,193
T041,2027-03-16,21,0
T041,2027-03-16,22,0
T041,2027-03-16,23,0
T041,2027-03-17,0,0
T041,2027-03-17,1,0
T041,2027-03-17,2,0
T041,2027-03-17,3,0
T041,2027-03-17,4,0
T041,2027-03-17,5,0
T041,2027-03-17,6,0
T041,2027-03-17,7,0
T041,2027-03-17,8,8
T041,2027-03-17,9,25
T041,2027-03-17,10,64
T041,2027-03-17,11,108
T041,2027-03-17,12,153
T041,2027-03-17,13,213
T041,2027-03-17,14,253
T041,2027-03-17,15,244
T041,2027-03-17,16,277
T041,2027-03-17,17,269
T041,2027-03-17,18,232
T041,2027-03-17,19,231
T041,2027-03-17,20,171
T041,2027-03-17,21,0
T041,2027-03-17,22,0
T041,2027-03-17,23,0
T041,2027-03-18,0,0
T041,2027-03-18,1,0
T041,2027-03-18,2,0
T041,2027-03-18,3,0
T041,2027-03-18,4,0
T041,2027-03-18,5,0
T041,2027-03-18,6,0
T041,2027-03-18,7,0
T041,2027-03-18,8,8
T041,2027-03-18,9,28
T041,2027-03-18,10,59
T041,2027-03-18,11,105
T041,2027-03-18,12,169
T041,2027-03-18,13,218
T041,2027-03-18,14,290
T041,2027-03-18,15,241
T041,2027-03-18,16,230
T041,2027-03-18,17,204
T041,2027-03-18,18,242
T041,2027-03-18,19,217
T041,2027-03-18,20,206
T041,2027-03-18,21,0
T041,2027-03-18,22,0
T041,2027-03-18,23,0
T041,2027-03-19,0,0
T041,2027-03-19,1,0
T041,2027-03-19,2,0
T041,2027-03-19,3,0
T041,2027-03-19,4,0
T041,2027-03-19,5,0
T041,2027-03-19,6,0
T041,2027-03-19,7,0
T041,2027-03-19,8,10
T041,2027-03-19,9,27
T041,2027-03-19,10,80
T041,2027-03-19,11,101
T041,2027-03-19,12,140
T041,2027-03-19,13,186
T041,2027-03-19,14,245
T041,2027-03-19,15,211
T041,2027-03-19,16,190
T041,2027-03-19,17,211
T041,2027-03-19,18,228
T041,2027-03-19,19,244
T041,2027-03-19,20,158
T041,2027-03-19,21,0
T041,2027-03-19,22,0
T041,2027-03-19,23,0
T041,2027-03-20,0,0
T041,2027-03-20,1,0
T041,2027-03-20,2,0
T041,2027-03-20,3,0
T041,2027-03-20,4,0
T041,2027-03-20,5,0
T041,2027-03-20,6,0
T041,2027-03-20,7,0
T041,2027-03-20,8,17
T041,2027-03-20,9,38
T041,2027-03-20,10,77
T041,2027-03-20,11,195
T041,2027-03-20,12,211
T041,2027-03-20,13,256
T041,2027-03-20,14,393
T041,2027-03-20,15,304
T041,2027-03-20,16,399
T041,2027-03-20,17,493
T041,2027-03-20,18,332
T041,2027-03-20,19,281
T041,2027-03-20,20,207
T041,2027-03-20,21,0
T041,2027-03-20,22,0
T041,2027-03-20,23,0
T045,2027-03-14,0,0
T045,2027-03-14,1,0
T045,2027-03-14,2,0
T045,2027-03-14,3,0
T045,2027-03-14,4,0
T045,2027-03-14,5,0
T045,2027-03-14,6,0
T045,2027-03-14,7,0
T045,2027-03-14,8,21
T045,2027-03-14,9,52
T045,2027-03-14,10,122
T045,2027-03-14,11,202
T045,2027-03-14,12,323
T045,2027-03-14,13,437
T045,2027-03-14,14,486
T045,2027-03-14,15,542
T045,2027-03-14,16,437
T045,2027-03-14,17,379
T045,2027-03-14,18,546
T045,2027-03-14,19,479
T045,2027-03-14,20,458
T045,2027-03-14,21,288
T045,2027-03-14,22,0
T045,2027-03-14,23,0
T045,2027-03-15,0,0
T045,2027-03-15,1,0
T045,2027-03-15,2,0
T045,2027-03-15,3,0
T045,2027-03-15,4,0
T045,2027-03-15,5,0
T045,2027-03-15,6,0
T045,2027-03-15,7,0
T045,2027-03-15,8,11
T045,2027-03-15,9,32
T045,2027-03-15,10,60
T045,2027-03-15,11,90
T045,2027-03-15,12,147
T045,2027-03-15,13,200
T045,2027-03-15,14,234
T045,2027-03-15,15,279
T045,2027-03-15,16,291
T045,2027-03-15,17,220
T045,2027-03-15,18,258
T045,2027-03-15,19,196
T045,2027-03-15,20,162
T045,2027-03-15,21,126
T045,2027-03-15,22,0
T045,2027-03-15,23,0
T045,2027-03-16,0,0
T045,2027-03-16,1,0
T045,2027-03-16,2,0
T045,2027-03-16,3,0
T045,2027-03-16,4,0
T045,2027-03-16,5,0
T045,2027-03-16,6,0
T045,2027-03-16,7,0
T045,2027-03-16,8,11
T045,2027-03-16,9,29
T045,2027-03-16,10,45
T045,2027-03-16,11,102
T045,2027-03-16,12,165
T045,2027-03-16,13,218
T045,2027-03-16,14,248
T045,2027-03-16,15,253
T045,2027-03-16,16,267
T045,2027-03-16,17,231
T045,2027-03-16,18,241
T045,2027-03-16,19,160
T045,2027-03-16,20,190
T045,2027-03-16,21,143
T045,2027-03-16,22,0
T045,2027-03-16,23,0
T045,2027-03-17,0,0
T045,2027-03-17,1,0
T045,2027-03-17,2,0
T045,2027-03-17,3,0
T045,2027-03-17,4,0
T045,2027-03-17,5,0
T045,2027-03-17,6,0
T045,2027-03-17,7,0
T045,2027-03-17,8,10
T045,2027-03-17,9,25
T045,2027-03-17,10,55
T045,2027-03-17,11,106
T045,2027-03-17,12,148
T045,2027-03-17,13,186
T045,2027-03-17,14,216
T045,2027-03-17,15,244
T045,2027-03-17,16,288
T045,2027-03-17,17,277
T045,2027-03-17,18,207
T045,2027-03-17,19,186
T045,2027-03-17,20,188
T045,2027-03-17,21,146
T045,2027-03-17,22,0
T045,2027-03-17,23,0
T045,2027-03-18,0,0
T045,2027-03-18,1,0
T045,2027-03-18,2,0
T045,2027-03-18,3,0
T045,2027-03-18,4,0
T045,2027-03-18,5,0
T045,2027-03-18,6,0
T045,2027-03-18,7,0
T045,2027-03-18,8,11
T045,2027-03-18,9,32
T045,2027-03-18,10,52
T045,2027-03-18,11,106
T045,2027-03-18,12,169
T045,2027-03-18,13,197
T045,2027-03-18,14,231
T045,2027-03-18,15,221
T045,2027-03-18,16,272
T045,2027-03-18,17,266
T045,2027-03-18,18,228
T045,2027-03-18,19,196
T045,2027-03-18,20,183
T045,2027-03-18,21,141
T045,2027-03-18,22,0
T045,2027-03-18,23,0
T045,2027-03-19,0,0
T045,2027-03-19,1,0
T045,2027-03-19,2,0
T045,2027-03-19,3,0
T045,2027-03-19,4,0
T045,2027-03-19,5,0
T045,2027-03-19,6,0
T045,2027-03-19,7,0
T045,2027-03-19,8,11
T045,2027-03-19,9,28
T045,2027-03-19,10,64
T045,2027-03-19,11,90
T045,2027-03-19,12,167
T045,2027-03-19,13,139
T045,2027-03-19,14,256
T045,2027-03-19,15,263
T045,2027-03-19,16,237
T045,2027-03-19,17,178
T045,2027-03-19,18,211
T045,2027-03-19,19,211
T045,2027-03-19,20,183
T045,2027-03-19,21,157
T045,2027-03-19,22,0
T045,2027-03-19,23,0
T045,2027-03-20,0,0
T045,2027-03-20,1,0
T045,2027-03-20,2,0
