tienda_id,fecha,hora,tickets,monto_mxn
T018,2027-03-17,7,0,0.0
T018,2027-03-17,8,6,862.47
T018,2027-03-17,9,20,2932.1
T018,2027-03-17,10,46,6794.07
T018,2027-03-17,11,73,10580.89
T018,2027-03-17,12,102,14302.48
T018,2027-03-17,13,169,24650.49
T018,2027-03-17,14,164,25428.42
T018,2027-03-17,15,178,25811.76
T018,2027-03-17,16,164,22857.42
T018,2027-03-17,17,165,23532.36
T018,2027-03-17,18,175,25814.04
T018,2027-03-17,19,168,24076.88
T018,2027-03-17,20,106,15915.94
T018,2027-03-17,21,0,0.0
T018,2027-03-17,22,0,0.0
T018,2027-03-17,23,0,0.0
T018,2027-03-18,0,0,0.0
T018,2027-03-18,1,0,0.0
T018,2027-03-18,2,0,0.0
T018,2027-03-18,3,0,0.0
T018,2027-03-18,4,0,0.0
T018,2027-03-18,5,0,0.0
T018,2027-03-18,6,0,0.0
T018,2027-03-18,7,1,199.61
T018,2027-03-18,8,7,987.95
T018,2027-03-18,9,20,2817.23
T018,2027-03-18,10,41,6278.68
T018,2027-03-18,11,81,11976.76
T018,2027-03-18,12,98,16080.97
T018,2027-03-18,13,168,24744.26
T018,2027-03-18,14,167,23977.74
T018,2027-03-18,15,164,23926.64
T018,2027-03-18,16,164,24228.48
T018,2027-03-18,17,190,28411.57
T018,2027-03-18,18,186,30016.66
T018,2027-03-18,19,111,15469.57
T018,2027-03-18,20,143,21750.58
T018,2027-03-18,21,0,0.0
T018,2027-03-18,22,0,0.0
T018,2027-03-18,23,0,0.0
T018,2027-03-19,0,0,0.0
T018,2027-03-19,1,0,0.0
T018,2027-03-19,2,0,0.0
T018,2027-03-19,3,0,0.0
T018,2027-03-19,4,0,0.0
T018,2027-03-19,5,0,0.0
T018,2027-03-19,6,0,0.0
T018,2027-03-19,7,0,0.0
T018,2027-03-19,8,7,1034.03
T018,2027-03-19,9,17,2389.42
T018,2027-03-19,10,42,5989.37
T018,2027-03-19,11,64,9752.79
T018,2027-03-19,12,140,19258.27
T018,2027-03-19,13,148,20691.57
T018,2027-03-19,14,160,23487.9
T018,2027-03-19,15,153,23366.25
T018,2027-03-19,16,175,27139.59
T018,2027-03-19,17,185,26091.14
T018,2027-03-19,18,151,23116.51
T018,2027-03-19,19,164,22983.8
T018,2027-03-19,20,139,22089.7
T018,2027-03-19,21,0,0.0
T018,2027-03-19,22,0,0.0
T018,2027-03-19,23,0,0.0
T018,2027-03-20,0,0,0.0
T018,2027-03-20,1,0,0.0
T018,2027-03-20,2,0,0.0
T018,2027-03-20,3,0,0.0
T018,2027-03-20,4,0,0.0
T018,2027-03-20,5,0,0.0
T018,2027-03-20,6,0,0.0
T018,2027-03-20,7,3,409.84
T018,2027-03-20,8,11,1697.7
T018,2027-03-20,9,29,4321.94
T018,2027-03-20,10,62,8414.36
T018,2027-03-20,11,123,17261.02
T018,2027-03-20,12,147,21720.58
T018,2027-03-20,13,213,32966.5
T018,2027-03-20,14,220,34693.72
T018,2027-03-20,15,272,41211.06
T018,2027-03-20,16,239,35464.72
T018,2027-03-20,17,279,42210.7
T018,2027-03-20,18,214,30239.36
T018,2027-03-20,19,228,33071.49
T018,2027-03-20,20,168,23524.07
T018,2027-03-20,21,0,0.0
T018,2027-03-20,22,0,0.0
T018,2027-03-20,23,0,0.0
T023,2027-03-14,0,0,0.0
T023,2027-03-14,1,0,0.0
T023,2027-03-14,2,0,0.0
T023,2027-03-14,3,0,0.0
T023,2027-03-14,4,0,0.0
T023,2027-03-14,5,0,0.0
T023,2027-03-14,6,0,0.0
T023,2027-03-14,7,0,0.0
T023,2027-03-14,8,8,1090.73
T023,2027-03-14,9,28,3731.66
T023,2027-03-14,10,63,8678.21
T023,2027-03-14,11,101,11497.56
T023,2027-03-14,12,161,20259.65
T023,2027-03-14,13,202,26679.98
T023,2027-03-14,14,224,29265.1
T023,2027-03-14,15,193,25878.15
T023,2027-03-14,16,259,34460.76
T023,2027-03-14,17,242,31315.33
T023,2027-03-14,18,169,21655.76
T023,2027-03-14,19,202,26144.51
T023,2027-03-14,20,202,27989.75
T023,2027-03-14,21,133,16823.34
T023,2027-03-14,22,87,11360.78
T023,2027-03-14,23,0,0.0
T023,2027-03-15,0,0,0.0
T023,2027-03-15,1,0,0.0
T023,2027-03-15,2,0,0.0
T023,2027-03-15,3,0,0.0
T023,2027-03-15,4,0,0.0
T023,2027-03-15,5,0,0.0
T023,2027-03-15,6,0,0.0
T023,2027-03-15,7,0,0.0
T023,2027-03-15,8,4,574.99
T023,2027-03-15,9,17,2231.26
T023,2027-03-15,10,27,3533.59
T023,2027-03-15,11,43,5377.69
T023,2027-03-15,12,69,8571.25
T023,2027-03-15,13,105,15263.65
T023,2027-03-15,14,102,13299.22
T023,2027-03-15,15,113,14312.27
T023,2027-03-15,16,132,18515.03
T023,2027-03-15,17,99,13234.79
T023,2027-03-15,18,113,15319.46
T023,2027-03-15,19,105,13691.01
T023,2027-03-15,20,95,12300.29
T023,2027-03-15,21,64,8383.82
T023,2027-03-15,22,39,4791.0
T023,2027-03-15,23,0,0.0
T023,2027-03-16,0,0,0.0
T023,2027-03-16,1,0,0.0
T023,2027-03-16,2,0,0.0
T023,2027-03-16,3,0,0.0
T023,2027-03-16,4,0,0.0
T023,2027-03-16,5,0,0.0
T023,2027-03-16,6,0,0.0
T023,2027-03-16,7,0,0.0
T023,2027-03-16,8,3,378.49
T023,2027-03-16,9,13,1592.96
T023,2027-03-16,10,24,2913.34
T023,2027-03-16,11,41,5237.79
T023,2027-03-16,12,74,9786.8
T023,2027-03-16,13,111,13162.1
T023,2027-03-16,14,119,14726.57
T023,2027-03-16,15,125,16368.03
T023,2027-03-16,16,120,15485.51
T023,2027-03-16,17,109,14620.63
T023,2027-03-16,18,101,12430.92
T023,2027-03-16,19,98,13326.52
T023,2027-03-16,20,67,8300.92
T023,2027-03-16,21,67,9547.85
T023,2027-03-16,22,53,6385.76
T023,2027-03-16,23,0,0.0
T023,2027-03-17,0,0,0.0
T023,2027-03-17,1,0,0.0
T023,2027-03-17,2,0,0.0
T023,2027-03-17,3,0,0.0
T023,2027-03-17,4,0,0.0
T023,2027-03-17,5,0,0.0
T023,2027-03-17,6,0,0.0
T023,2027-03-17,7,0,0.0
T023,2027-03-17,8,4,516.19
T023,2027-03-17,9,11,1500.06
T023,2027-03-17,10,22,2775.88
T023,2027-03-17,11,56,7470.09
T023,2027-03-17,12,55,6702.18
T023,2027-03-17,13,92,12311.6
T023,2027-03-17,14,98,12552.68
T023,2027-03-17,15,119,16723.18
T023,2027-03-17,16,126,16811.16
T023,2027-03-17,17,123,17175.24
T023,2027-03-17,18,113,14326.51
T023,2027-03-17,19,108,14193.52
T023,2027-03-17,20,92,11536.7
T023,2027-03-17,21,73,9360.74
T023,2027-03-17,22,52,6712.03
T023,2027-03-17,23,0,0.0
T023,2027-03-18,0,0,0.0
T023,2027-03-18,1,0,0.0
T023,2027-03-18,2,0,0.0
T023,2027-03-18,3,0,0.0
T023,2027-03-18,4,0,0.0
T023,2027-03-18,5,0,0.0
T023,2027-03-18,6,0,0.0
T023,2027-03-18,7,0,0.0
T023,2027-03-18,8,3,355.94
T023,2027-03-18,9,13,1680.9
T023,2027-03-18,10,28,3794.38
T023,2027-03-18,11,45,6076.95
T023,2027-03-18,12,71,8661.03
T023,2027-03-18,13,109,14171.96
T023,2027-03-18,14,123,14866.96
T023,2027-03-18,15,137,20217.3
T023,2027-03-18,16,127,15393.32
T023,2027-03-18,17,115,14283.16
T023,2027-03-18,18,98,12197.61
T023,2027-03-18,19,101,12244.32
T023,2027-03-18,20,98,13737.28
T023,2027-03-18,21,66,9685.75
T023,2027-03-18,22,45,5742.17
T023,2027-03-18,23,0,0.0
T023,2027-03-19,0,0,0.0
T023,2027-03-19,1,0,0.0
T023,2027-03-19,2,0,0.0
T023,2027-03-19,3,0,0.0
T023,2027-03-19,4,0,0.0
T023,2027-03-19,5,0,0.0
T023,2027-03-19,6,0,0.0
T023,2027-03-19,7,0,0.0
T023,2027-03-19,8,4,521.07
T023,2027-03-19,9,10,1329.54
T023,2027-03-19,10,27,3494.68
T023,2027-03-19,11,53,7295.25
T023,2027-03-19,12,73,9936.0
T023,2027-03-19,13,108,13147.62
T023,2027-03-19,14,119,14503.87
T023,2027-03-19,15,116,14680.33
T023,2027-03-19,16,116,14450.93
T023,2027-03-19,17,130,17740.38
T023,2027-03-19,18,101,13467.19
T023,2027-03-19,19,101,13962.09
T023,2027-03-19,20,94,12559.78
T023,2027-03-19,21,60,7986.52
T023,2027-03-19,22,48,6624.62
T023,2027-03-19,23,0,0.0
T023,2027-03-20,0,0,0.0
T023,2027-03-20,1,0,0.0
T023,2027-03-20,2,0,0.0
T023,2027-03-20,3,0,0.0
T023,2027-03-20,4,0,0.0
T023,2027-03-20,5,0,0.0
T023,2027-03-20,6,0,0.0
T023,2027-03-20,7,0,0.0
T023,2027-03-20,8,7,979.19
T023,2027-03-20,9,18,2154.22
T023,2027-03-20,10,43,5682.47
T023,2027-03-20,11,78,10273.03
T023,2027-03-20,12,111,13993.57
T023,2027-03-20,13,195,28595.77
T023,2027-03-20,14,176,23084.1
T023,2027-03-20,15,162,20887.9
T023,2027-03-20,16,195,25583.52
T023,2027-03-20,17,217,25638.24
T023,2027-03-20,18,171,21573.47
T023,2027-03-20,19,154,21213.74
T023,2027-03-20,20,118,14954.94
T023,2027-03-20,21,94,11805.23
T023,2027-03-20,22,60,8421.59
T023,2027-03-20,23,0,0.0
T032,2027-03-14,0,0,0.0
T032,2027-03-14,1,0,0.0
T032,2027-03-14,2,0,0.0
T032,2027-03-14,3,0,0.0
T032,2027-03-14,4,0,0.0
T032,2027-03-14,5,0,0.0
T032,2027-03-14,6,0,0.0
T032,2027-03-14,7,4,546.24
T032,2027-03-14,8,17,2201.58
T032,2027-03-14,9,39,5419.68
T032,2027-03-14,10,101,13728.99
T032,2027-03-14,11,137,19200.52
T032,2027-03-14,12,258,30537.81
T032,2027-03-14,13,358,47625.19
T032,2027-03-14,14,321,43530.45
T032,2027-03-14,15,329,39876.21
T032,2027-03-14,16,337,42823.97
T032,2027-03-14,17,325,40829.25
T032,2027-03-14,18,347,45609.09
T032,2027-03-14,19,287,40725.47
T032,2027-03-14,20,267,38636.75
T032,2027-03-14,21,214,26963.01
T032,2027-03-14,22,143,19231.59
T032,2027-03-14,23,0,0.0
T032,2027-03-15,0,0,0.0
T032,2027-03-15,1,0,0.0
T032,2027-03-15,2,0,0.0
T032,2027-03-15,3,0,0.0
T032,2027-03-15,4,0,0.0
T032,2027-03-15,5,0,0.0
T032,2027-03-15,6,0,0.0
T032,2027-03-15,7,3,383.81
T032,2027-03-15,8,10,1306.21
T032,2027-03-15,9,20,2717.41
T032,2027-03-15,10,49,6490.26
T032,2027-03-15,11,74,9834.13
T032,2027-03-15,12,133,17558.09
T032,2027-03-15,13,125,14700.13
T032,2027-03-15,14,216,28177.35
T032,2027-03-15,15,199,25214.97
T032,2027-03-15,16,172,21255.67
T032,2027-03-15,17,178,25003.8
T032,2027-03-15,18,161,21659.06
T032,2027-03-15,19,147,19260.6
T032,2027-03-15,20,108,13746.07
T032,2027-03-15,21,112,14914.3
T032,2027-03-15,22,57,7905.42
T032,2027-03-15,23,0,0.0
T032,2027-03-16,0,0,0.0
T032,2027-03-16,1,0,0.0
T032,2027-03-16,2,0,0.0
T032,2027-03-16,3,0,0.0
T032,2027-03-16,4,0,0.0
T032,2027-03-16,5,0,0.0
T032,2027-03-16,6,0,0.0
T032,2027-03-16,7,1,184.97
T032,2027-03-16,8,6,805.5
T032,2027-03-16,9,21,2710.99
T032,2027-03-16,10,46,6150.8
T032,2027-03-16,11,76,10909.67
T032,2027-03-16,12,136,17329.65
T032,2027-03-16,13,157,22442.21
T032,2027-03-16,14,172,22602.13
T032,2027-03-16,15,185,26410.01
T032,2027-03-16,16,164,22300.11
T032,2027-03-16,17,134,17906.81
T032,2027-03-16,18,171,22338.86
T032,2027-03-16,19,160,20289.29
T032,2027-03-16,20,129,16965.21
T032,2027-03-16,21,106,14588.28
T032,2027-03-16,22,59,7710.7
T032,2027-03-16,23,0,0.0
T032,2027-03-17,0,0,0.0
T032,2027-03-17,1,0,0.0
T032,2027-03-17,2,0,0.0
T032,2027-03-17,3,0,0.0
T032,2027-03-17,4,0,0.0
T032,2027-03-17,5,0,0.0
T032,2027-03-17,6,0,0.0
T032,2027-03-17,7,0,0.0
T032,2027-03-17,8,8,1033.26
T032,2027-03-17,9,18,2356.68
T032,2027-03-17,10,39,4904.49
T032,2027-03-17,11,66,8518.8
T032,2027-03-17,12,134,19050.77
T032,2027-03-17,13,113,13821.93
T032,2027-03-17,14,217,26169.95
T032,2027-03-17,15,186,23420.99
T032,2027-03-17,16,147,19566.47
T032,2027-03-17,17,235,31820.92
T032,2027-03-17,18,182,24404.44
T032,2027-03-17,19,129,17894.69
T032,2027-03-17,20,136,16248.82
T032,2027-03-17,21,99,13818.28
T032,2027-03-17,22,76,9765.45
T032,2027-03-17,23,0,0.0
T032,2027-03-18,0,0,0.0
T032,2027-03-18,1,0,0.0
T032,2027-03-18,2,0,0.0
T032,2027-03-18,3,0,0.0
T032,2027-03-18,4,0,0.0
T032,2027-03-18,5,0,0.0
T032,2027-03-18,6,0,0.0
T032,2027-03-18,7,0,0.0
T032,2027-03-18,8,7,954.24
T032,2027-03-18,9,17,2346.37
T032,2027-03-18,10,45,5721.41
T032,2027-03-18,11,80,10956.85
T032,2027-03-18,12,92,12949.78
T032,2027-03-18,13,161,19390.66
T032,2027-03-18,14,174,23477.29
T032,2027-03-18,15,186,25604.18
T032,2027-03-18,16,174,22485.15
T032,2027-03-18,17,199,24507.34
T032,2027-03-18,18,178,24430.97
T032,2027-03-18,19,158,19514.01
T032,2027-03-18,20,126,16386.31
T032,2027-03-18,21,109,14300.5
T032,2027-03-18,22,73,9894.6
T032,2027-03-18,23,0,0.0
T032,2027-03-19,0,0,0.0
T032,2027-03-19,1,0,0.0
T032,2027-03-19,2,0,0.0
T032,2027-03-19,3,0,0.0
T032,2027-03-19,4,0,0.0
T032,2027-03-19,5,0,0.0
T032,2027-03-19,6,0,0.0
T032,2027-03-19,7,0,0.0
T032,2027-03-19,8,7,875.43
T032,2027-03-19,9,21,2662.67
T032,2027-03-19,10,39,4992.27
T032,2027-03-19,11,73,9516.44
T032,2027-03-19,12,120,16054.22
T032,2027-03-19,13,141,19003.28
T032,2027-03-19,14,144,18916.51
T032,2027-03-19,15,174,21265.1
T032,2027-03-19,16,186,25322.32
T032,2027-03-19,17,147,19238.3
T032,2027-03-19,18,160,22159.24
T032,2027-03-19,19,151,19138.41
T032,2027-03-19,20,119,14364.21
T032,2027-03-19,21,119,15588.64
T032,2027-03-19,22,64,8998.16
T032,2027-03-19,23,0,0.0
T032,2027-03-20,0,0,0.0
T032,2027-03-20,1,0,0.0
T032,2027-03-20,2,0,0.0
T032,2027-03-20,3,0,0.0
T032,2027-03-20,4,0,0.0
T032,2027-03-20,5,0,0.0
T032,2027-03-20,6,0,0.0
T032,2027-03-20,7,3,390.84
T032,2027-03-20,8,11,1515.53
T032,2027-03-20,9,27,3647.39
T032,2027-03-20,10,64,8686.4
T032,2027-03-20,11,113,14760.49
T032,2027-03-20,12,174,21568.92
T032,2027-03-20,13,202,26268.72
T032,2027-03-20,14,235,29358.07
T032,2027-03-20,15,281,37822.95
T032,2027-03-20,16,270,36885.95
T032,2027-03-20,17,245,34522.85
T032,2027-03-20,18,224,29939.7
T032,2027-03-20,19,220,30175.54
T032,2027-03-20,20,220,28413.69
T032,2027-03-20,21,134,17214.26
T032,2027-03-20,22,84,11283.55
T032,2027-03-20,23,0,0.0
T033,2027-03-14,0,0,0.0
T033,2027-03-14,1,0,0.0
T033,2027-03-14,2,0,0.0
T033,2027-03-14,3,0,0.0
T033,2027-03-14,4,0,0.0
T033,2027-03-14,5,0,0.0
T033,2027-03-14,6,0,0.0
T033,2027-03-14,7,6,841.75
T033,2027-03-14,8,18,2812.88
T033,2027-03-14,9,45,7408.45
T033,2027-03-14,10,97,15519.88
T033,2027-03-14,11,167,26751.23
T033,2027-03-14,12,221,37419.26
T033,2027-03-14,13,279,41509.05
T033,2027-03-14,14,374,54879.13
T033,2027-03-14,15,374,55640.38
T033,2027-03-14,16,385,58697.6
T033,2027-03-14,17,304,41391.59
T033,2027-03-14,18,370,56484.04
T033,2027-03-14,19,400,60148.73
T033,2027-03-14,20,311,49876.58
T033,2027-03-14,21,0,0.0
T033,2027-03-14,22,0,0.0
T033,2027-03-14,23,0,0.0
T033,2027-03-15,0,0,0.0
T033,2027-03-15,1,0,0.0
T033,2027-03-15,2,0,0.0
T033,2027-03-15,3,0,0.0
T033,2027-03-15,4,0,0.0
T033,2027-03-15,5,0,0.0
T033,2027-03-15,6,0,0.0
T033,2027-03-15,7,1,205.98
T033,2027-03-15,8,7,1053.23
T033,2027-03-15,9,22,3247.22
T033,2027-03-15,10,45,6977.49
T033,2027-03-15,11,81,12806.33
T033,2027-03-15,12,130,20510.83
T033,2027-03-15,13,189,29204.63
T033,2027-03-15,14,171,24343.66
T033,2027-03-15,15,167,24929.95
T033,2027-03-15,16,179,27109.64
T033,2027-03-15,17,182,27538.87
T033,2027-03-15,18,195,30164.05
T033,2027-03-15,19,154,25476.75
T033,2027-03-15,20,126,20247.81
T033,2027-03-15,21,0,0.0
T033,2027-03-15,22,0,0.0
T033,2027-03-15,23,0,0.0
T033,2027-03-16,0,0,0.0
T033,2027-03-16,1,0,0.0
T033,2027-03-16,2,0,0.0
T033,2027-03-16,3,0,0.0
T033,2027-03-16,4,0,0.0
T033,2027-03-16,5,0,0.0
T033,2027-03-16,6,0,0.0
T033,2027-03-16,7,0,0.0
T033,2027-03-16,8,7,1042.12
T033,2027-03-16,9,18,2896.31
T033,2027-03-16,10,55,8413.37
T033,2027-03-16,11,83,12861.79
T033,2027-03-16,12,116,18264.78
T033,2027-03-16,13,167,24242.22
T033,2027-03-16,14,197,29120.71
T033,2027-03-16,15,216,29615.4
T033,2027-03-16,16,189,30010.74
T033,2027-03-16,17,182,26402.11
T033,2027-03-16,18,210,32644.5
T033,2027-03-16,19,162,25544.05
T033,2027-03-16,20,133,21157.29
T033,2027-03-16,21,0,0.0
T033,2027-03-16,22,0,0.0
T033,2027-03-16,23,0,0.0
T033,2027-03-17,0,0,0.0
T033,2027-03-17,1,0,0.0
T033,2027-03-17,2,0,0.0
T033,2027-03-17,3,0,0.0
T033,2027-03-17,4,0,0.0
T033,2027-03-17,5,0,0.0
T033,2027-03-17,6,0,0.0
T033,2027-03-17,7,3,418.71
T033,2027-03-17,8,7,1071.64
T033,2027-03-17,9,22,3487.54
T033,2027-03-17,10,50,7878.93
T033,2027-03-17,11,91,14399.71
T033,2027-03-17,12,146,21833.34
T033,2027-03-17,13,153,21982.72
T033,2027-03-17,14,178,29687.6
T033,2027-03-17,15,193,33548.55
T033,2027-03-17,16,196,30944.69
T033,2027-03-17,17,220,31695.92
T033,2027-03-17,18,147,21823.07
T033,2027-03-17,19,158,25052.15
T033,2027-03-17,20,157,25837.76
T033,2027-03-17,21,0,0.0
T033,2027-03-17,22,0,0.0
T033,2027-03-17,23,0,0.0
T033,2027-03-18,0,0,0.0
T033,2027-03-18,1,0,0.0
T033,2027-03-18,2,0,0.0
T033,2027-03-18,3,0,0.0
T033,2027-03-18,4,0,0.0
T033,2027-03-18,5,0,0.0
T033,2027-03-18,6,0,0.0
T033,2027-03-18,7,1,211.06
T033,2027-03-18,8,10,1449.38
T033,2027-03-18,9,21,3409.39
T033,2027-03-18,10,43,6831.96
T033,2027-03-18,11,87,13732.87
T033,2027-03-18,12,126,20919.12
T033,2027-03-18,13,172,25189.7
T033,2027-03-18,14,200,30062.84
T033,2027-03-18,15,220,34210.96
T033,2027-03-18,16,175,26262.11
T033,2027-03-18,17,190,30554.1
T033,2027-03-18,18,157,23987.18
T033,2027-03-18,19,197,28970.97
T033,2027-03-18,20,150,23209.16
T033,2027-03-18,21,0,0.0
T033,2027-03-18,22,0,0.0
T033,2027-03-18,23,0,0.0
T033,2027-03-19,0,0,0.0
T033,2027-03-19,1,0,0.0
T033,2027-03-19,2,0,0.0
T033,2027-03-19,3,0,0.0
T033,2027-03-19,4,0,0.0
T033,2027-03-19,5,0,0.0
T033,2027-03-19,6,0,0.0
T033,2027-03-19,7,3,461.41
T033,2027-03-19,8,7,1115.18
T033,2027-03-19,9,21,3304.32
T033,2027-03-19,10,52,7964.11
T033,2027-03-19,11,88,12761.56
T033,2027-03-19,12,118,17964.25
T033,2027-03-19,13,186,28899.98
T033,2027-03-19,14,176,27553.34
T033,2027-03-19,15,185,29207.98
T033,2027-03-19,16,169,27364.93
T033,2027-03-19,17,188,27967.8
T033,2027-03-19,18,155,23178.25
T033,2027-03-19,19,164,27130.03
T033,2027-03-19,20,157,25147.49
T033,2027-03-19,21,0,0.0
T033,2027-03-19,22,0,0.0
T033,2027-03-19,23,0,0.0
T033,2027-03-20,0,0,0.0
T033,2027-03-20,1,0,0.0
T033,2027-03-20,2,0,0.0
T033,2027-03-20,3,0,0.0
T033,2027-03-20,4,0,0.0
T033,2027-03-20,5,0,0.0
T033,2027-03-20,6,0,0.0
T033,2027-03-20,7,3,458.96
T033,2027-03-20,8,13,1984.92
T033,2027-03-20,9,31,3712.53
T033,2027-03-20,10,70,11174.16
T033,2027-03-20,11,113,19191.49
T033,2027-03-20,12,174,24133.07
T033,2027-03-20,13,262,43500.18
T033,2027-03-20,14,281,37432.74
T033,2027-03-20,15,280,45267.32
T033,2027-03-20,16,217,33496.04
T033,2027-03-20,17,255,34724.54
T033,2027-03-20,18,272,42877.81
T033,2027-03-20,19,225,36810.62
T033,2027-03-20,20,199,31258.54
T033,2027-03-20,21,0,0.0
T033,2027-03-20,22,0,0.0
T033,2027-03-20,23,0,0.0
T036,2027-03-14,0,0,0.0
T036,2027-03-14,1,0,0.0
T036,2027-03-14,2,0,0.0
T036,2027-03-14,3,0,0.0
T036,2027-03-14,4,0,0.0
T036,2027-03-14,5,0,0.0
T036,2027-03-14,6,0,0.0
T036,2027-03-14,7,6,1188.32
T036,2027-03-14,8,13,2578.87
T036,2027-03-14,9,41,8175.61
T036,2027-03-14,10,88,18363.56
T036,2027-03-14,11,130,26199.03
T036,2027-03-14,12,235,43376.77
T036,2027-03-14,13,302,65273.47
T036,2027-03-14,14,416,86837.3
T036,2027-03-14,15,316,64260.15
T036,2027-03-14,16,388,76151.81
T036,2027-03-14,17,350,66910.35
T036,2027-03-14,18,316,66015.78
T036,2027-03-14,19,314,69927.27
T036,2027-03-14,20,238,49607.0
T036,2027-03-14,21,193,37108.12
T036,2027-03-14,22,133,27751.68
T036,2027-03-14,23,0,0.0
T036,2027-03-15,0,0,0.0
T036,2027-03-15,1,0,0.0
T036,2027-03-15,2,0,0.0
T036,2027-03-15,3,0,0.0
T036,2027-03-15,4,0,0.0
T036,2027-03-15,5,0,0.0
T036,2027-03-15,6,0,0.0
T036,2027-03-15,7,1,294.81
T036,2027-03-15,8,6,1060.7
T036,2027-03-15,9,20,4186.67
T036,2027-03-15,10,34,7197.53
T036,2027-03-15,11,73,15056.59
T036,2027-03-15,12,97,19067.45
T036,2027-03-15,13,132,25824.22
T036,2027-03-15,14,223,48286.64
T036,2027-03-15,15,209,39789.55
T036,2027-03-15,16,164,35596.81
T036,2027-03-15,17,178,36383.65
T036,2027-03-15,18,174,35648.42
T036,2027-03-15,19,139,26155.85
T036,2027-03-15,20,119,24373.94
T036,2027-03-15,21,94,19948.17
T036,2027-03-15,22,73,14017.58
T036,2027-03-15,23,0,0.0
T036,2027-03-16,0,0,0.0
T036,2027-03-16,1,0,0.0
T036,2027-03-16,2,0,0.0
T036,2027-03-16,3,0,0.0
T036,2027-03-16,4,0,0.0
T036,2027-03-16,5,0,0.0
T036,2027-03-16,6,0,0.0
T036,2027-03-16,7,1,294.5
T036,2027-03-16,8,6,1138.06
T036,2027-03-16,9,21,4195.32
T036,2027-03-16,10,42,8534.89
T036,2027-03-16,11,66,13946.11
T036,2027-03-16,12,105,20790.9
T036,2027-03-16,13,150,32079.81
T036,2027-03-16,14,154,35165.0
T036,2027-03-16,15,139,28509.78
T036,2027-03-16,16,204,39340.22
T036,2027-03-16,17,172,33142.17
T036,2027-03-16,18,181,38711.33
T036,2027-03-16,19,150,30816.91
T036,2027-03-16,20,122,26233.63
T036,2027-03-16,21,104,20806.13
T036,2027-03-16,22,70,15043.43
T036,2027-03-16,23,0,0.0
T036,2027-03-17,0,0,0.0
T036,2027-03-17,1,0,0.0
T036,2027-03-17,2,0,0.0
T036,2027-03-17,3,0,0.0
T036,2027-03-17,4,0,0.0
T036,2027-03-17,5,0,0.0
T036,2027-03-17,6,0,0.0
T036,2027-03-17,7,3,547.36
T036,2027-03-17,8,7,1427.47
T036,2027-03-17,9,17,3657.32
T036,2027-03-17,10,53,10691.31
T036,2027-03-17,11,73,14367.49
T036,2027-03-17,12,120,25036.05
T036,2027-03-17,13,130,27535.35
T036,2027-03-17,14,157,35011.2
T036,2027-03-17,15,181,37923.54
T036,2027-03-17,16,165,35184.41
T036,2027-03-17,17,171,36509.76
T036,2027-03-17,18,161,31305.05
T036,2027-03-17,19,118,23096.43
T036,2027-03-17,20,109,21310.86
T036,2027-03-17,21,104,19952.66
T036,2027-03-17,22,76,16219.48
T036,2027-03-17,23,0,0.0
T036,2027-03-18,0,0,0.0
T036,2027-03-18,1,0,0.0
T036,2027-03-18,2,0,0.0
T036,2027-03-18,3,0,0.0
T036,2027-03-18,4,0,0.0
T036,2027-03-18,5,0,0.0
T036,2027-03-18,6,0,0.0
T036,2027-03-18,7,1,257.05
T036,2027-03-18,8,6,1176.41
T036,2027-03-18,9,20,3821.51
T036,2027-03-18,10,43,8474.58
T036,2027-03-18,11,69,13183.32
T036,2027-03-18,12,104,22207.35
T036,2027-03-18,13,167,35598.56
T036,2027-03-18,14,172,38750.38
T036,2027-03-18,15,164,32639.18
T036,2027-03-18,16,188,39132.28
T036,2027-03-18,17,175,33781.1
T036,2027-03-18,18,134,27267.1
T036,2027-03-18,19,171,34328.06
T036,2027-03-18,20,129,27193.33
T036,2027-03-18,21,101,21856.38
T036,2027-03-18,22,60,13037.0
T036,2027-03-18,23,0,0.0
T036,2027-03-19,0,0,0.0
T036,2027-03-19,1,0,0.0
T036,2027-03-19,2,0,0.0
T036,2027-03-19,3,0,0.0
T036,2027-03-19,4,0,0.0
T036,2027-03-19,5,0,0.0
T036,2027-03-19,6,0,0.0
T036,2027-03-19,7,0,0.0
T036,2027-03-19,8,7,1425.42
T036,2027-03-19,9,18,4214.6
T036,2027-03-19,10,43,9539.33
T036,2027-03-19,11,71,14201.29
T036,2027-03-19,12,127,25927.66
T036,2027-03-19,13,116,23719.49
T036,2027-03-19,14,175,36372.29
T036,2027-03-19,15,181,35957.88
T036,2027-03-19,16,188,39558.08
T036,2027-03-19,17,172,38110.91
T036,2027-03-19,18,164,31578.06
T036,2027-03-19,19,151,29438.32
T036,2027-03-19,20,140,28189.29
T036,2027-03-19,21,101,20344.51
T036,2027-03-19,22,74,16840.03
T036,2027-03-19,23,0,0.0
T036,2027-03-20,0,0,0.0
T036,2027-03-20,1,0,0.0
T036,2027-03-20,2,0,0.0
T036,2027-03-20,3,0,0.0
T036,2027-03-20,4,0,0.0
T036,2027-03-20,5,0,0.0
T036,2027-03-20,6,0,0.0
T036,2027-03-20,7,3,571.65
T036,2027-03-20,8,10,2007.77
T036,2027-03-20,9,25,5243.9
T036,2027-03-20,10,45,9656.12
T036,2027-03-20,11,108,20607.99
T036,2027-03-20,12,167,35640.82
T036,2027-03-20,13,220,45306.34
T036,2027-03-20,14,209,40763.56
